Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1VVFJeC7AWaDcC6eCr3XqV,"ないない","ないない","ReoNa",2021-04-26,254093,40,false,,2026-01-22T14:39:17Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.626,0.758,5,-4.643,0,0.0436,0.0152,0,0.14,0.821,130.047,4
spotify:track:0rBTz8QXqqKSoNGvv1kVf4,"シャル・ウィ・ダンス？","シャル・ウィ・ダンス？(Special Edition)","ReoNa",2022-07-27,271493,29,false,,2026-01-22T14:39:03Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.608,0.829,5,-5.13,0,0.0472,0.0464,0,0.0596,0.681,116.992,4
spotify:track:6ipyg1lR7MzsZY8M3Taqeo,"With you","犬夜叉 BEST ALBUM 主題歌集","AAA",2021-12-24,256200,20,false,,2026-01-22T14:35:46Z,"j-pop,anime","avex trax",0.606,0.998,9,-2.676,0,0.105,0.00989,0.00295,0.0877,0.412,134.019,4
spotify:track:3FIUQy28lTrgATPKoFTUYA,"My will - Original Mix","犬夜叉 BEST ALBUM 主題歌集","Dream",2021-12-24,322600,42,false,,2026-01-22T14:32:56Z,"anime,j-pop","avex trax",0.576,0.81,8,-3.623,1,0.0309,0.00835,0.00000351,0.358,0.268,126.494,4
spotify:track:6ilTR3RpLCAHDt3Z6YuQGx,"シンデレラ","シンデレラ","Cidergirl",2021-10-08,212310,52,false,,2026-01-22T13:36:45Z,"anime,j-rock,j-pop,indie nhật bản","Universal Music LLC",0.572,0.955,7,-2.617,1,0.0626,0.0141,0,0.315,0.717,129.981,4
spotify:track:6MKOd8KDFzwpu8Vz6ccZU5,"＊〜アスタリスク〜","＊〜アスタリスク〜","ORANGE RANGE",2005-02-23,255906,61,false,,2026-01-22T13:32:43Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.57,0.931,5,-3.983,1,0.0408,0.026,0.000211,0.312,0.677,127.988,4
spotify:track:0RV63mmsfRWWbY6qIeQzrs,"PERSONA+MYSTERY","ミュージカル・リズムゲーム『夢色キャスト』Vocal Collection ～WELCOME TO THE SHOW!!～","橘 蒼星 (CV.豊永 利行);桜木 陽向 (CV.上村 祐翔);雨宮 仁 (CV.小野 友樹)",2016-03-23,257560,14,false,,2026-01-22T13:30:25Z,"","Lantis",0.549,0.979,4,-3.111,0,0.102,0.16,0,0.12,0.427,130.01,4
spotify:track:4retzyC0T0HsEFVgLodTAO,"馬來西亞的新年","馬來西亞的新年","Namewee;張少林;姚乙;黃文升;劉珺兒;小鳳鳳",2026-01-02,244000,53,false,,2026-01-22T13:28:33Z,"mandopop,c-pop,pop đài loan,hip hop trung quốc,cantopop","NSP Entertainment 亞洲通文創有限公司",0.72,0.908,11,-3.965,1,0.216,0.27,0,0.202,0.941,164.064,4
spotify:track:62CCbUjivywkHElWNuwvFP,"恋咎館のタペストリー","ミュージカル・リズムゲーム『夢色キャスト』Vocal Collection 2 ～ DEPARTURE TO THE NEW WORLD～","藤村 伊織 (CV.花江 夏樹);橘 蒼星 (CV.豊永 利行)",2016-11-30,244133,15,false,,2026-01-22T13:26:14Z,"","Lantis",0.562,0.887,0,-5.274,0,0.0389,0.221,0,0.0933,0.718,100.001,3
spotify:track:2LEDtBvipXO7mxlNqJJPkm,"Con Đường Mưa","Con Đường Mưa, Vol. 7","Cao Thái Sơn",2013-07-04,306346,41,false,,2026-01-22T13:19:22Z,"v-pop,vinahouse,bolero việt nam","Cao Thái Sơn",0.521,0.596,7,-5.406,0,0.0341,0.261,0,0.356,0.36,169.471,4
spotify:track:0UteIV1FFEZ2OS4ZpWaVc2,"Chiec Khan Gio Am","Khong Phai Jay Chou","Khánh Phương",2018-04-18,270396,40,false,,2026-01-22T13:18:30Z,"vinahouse,v-pop,bolero việt nam","829154 Records DK",0.673,0.667,0,-6.324,1,0.0298,0.0415,0,0.059,0.674,105.035,4
spotify:track:7qVdKRdLbodU1b0i8lJ13r,"Giả Vờ Yêu","Chạm Tay Vào Điều Ước","Ngô Kiến Huy",2009-10-01,276280,36,false,,2026-01-22T13:18:28Z,"v-pop","Sony Music Entertainment",0.688,0.428,1,-4.698,0,0.0263,0.732,0,0.133,0.479,110.052,4
spotify:track:0EmqISL4BARiAlVhNqc3Yf,"Mơ Khách Đường Xa","Dế Mèn: Cuộc Phiêu Lưu Tới Xóm Lầy Lội (Original Motion Picture Soundtrack)","Masew",2025-06-03,120000,44,false,,2026-01-22T13:12:36Z,"v-pop,hip hop việt nam,vinahouse,indie việt,lo-fi việt","MASEW",0.774,0.588,5,-4.654,0,0.0384,0.656,0.000095,0.0781,0.862,100.032,4
spotify:track:4BzauSD3hXNQK4Sd5XdvU5,"Kén Cá Chọn Canh","Kén Cá Chọn Canh","Hoà Minzy",2024-02-05,205687,45,false,,2026-01-22T13:07:39Z,"v-pop,vinahouse","HMZ Entertainment",0.784,0.588,8,-6.543,1,0.0292,0.748,0.00295,0.0579,0.561,100.014,4
spotify:track:1tjDT3KPfk2mIi5qg8IMAK,"Nơi ấy con tìm về","Mini show 15 năm","Hồ Quang Hiếu",2022-11-06,265178,22,false,,2026-01-22T12:44:21Z,"vinahouse,v-pop,bolero việt nam","Creator.vn",0.709,0.405,3,-11.204,1,0.034,0.727,0,0.292,0.443,126.012,4
spotify:track:2qc4FFBylFT5YhvMJMX50R,"Đi Để Trở Về","Đi Để Trở Về","SOOBIN",2017-01-17,202084,60,false,,2026-01-22T12:43:45Z,"v-pop,hip hop việt nam,indie việt,vinahouse","TTV Entertainment",0.733,0.432,7,-9.624,1,0.0292,0.495,0,0.193,0.673,95.988,4
spotify:track:0qrgUH54qkfuO49fURaaez,"Năm Qua Đã Làm Gì","Gala Nhạc Việt 15 - Năm Mới Bình An","Noo Phước Thịnh",2021-02-19,236975,56,false,,2026-01-22T12:43:39Z,"v-pop","NhacCuaTui",0.741,0.637,2,-7.277,1,0.192,0.656,0,0.139,0.886,129.989,4
spotify:track:7ESH2ntyD5Bb1XckoJU554,"Một Năm Mới Bình An","m-tp M-TP","Sơn Tùng M-TP",2017-04-01,247196,60,false,,2026-01-22T12:43:31Z,"v-pop,vinahouse,hip hop việt nam","Universal Music Indochina Distributed Labels",0.663,0.824,0,-7.773,1,0.0357,0.465,0,0.115,0.429,113.954,4
spotify:track:2r2G9169qXx4b29f4xKot7,"Như Phút Ban Đầu","Như Phút Ban Đầu","Noo Phước Thịnh",2016-09-19,256000,49,false,,2026-01-22T12:43:21Z,"v-pop","Sony Music Entertainment",0.56,0.675,4,-6.644,0,0.0879,0.422,0.0000282,0.145,0.366,150.261,4
spotify:track:0ccq2slzIsoNuVV16JiSCv,"花と夢","花と夢","F/ACE",2026-01-11,188370,55,false,,2026-01-22T11:11:59Z,"anime","KING RECORDS",0.715,0.722,1,-6.08,1,0.0409,0.404,0,0.105,0.278,91.062,4
spotify:track:4UV1PJZFkjuzVxrPkgNh6X,"TOP -Japanese ver.-","TOP -Japanese ver.-","Stray Kids",2020-05-26,188013,42,false,,2026-01-22T11:09:35Z,"k-pop,nhạc noise","Sony Music Labels Inc.",0.629,0.965,7,-1.565,1,0.0939,0.00146,0,0.254,0.43,98.024,4
spotify:track:4TjypNhCmZhTTBBkD39RiZ,"NIGHT","NIGHT","Stray Kids",2024-10-07,174893,53,false,,2026-01-22T11:09:26Z,"k-pop,nhạc noise","Sony Music Labels Inc.",0.384,0.948,8,-2.044,1,0.107,0.00293,0,0.382,0.505,171.968,4
spotify:track:72IwoG8tqvIWV10IHjpNNA,"Dynamite","Dynamite (DayTime Version)","BTS",2020-08-28,199053,69,false,,2026-01-22T10:37:02Z,"k-pop","BIGHIT MUSIC",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
spotify:track:3gXskkBRvFvHaOnKtl1hv9,"Sweet Magic","Sweet Magic","F/ACE",2026-01-04,225160,61,false,,2026-01-22T10:33:02Z,"anime","KING RECORDS",0.69,0.86,11,-2.84,1,0.0634,0.157,0,0.333,0.547,89.997,4
spotify:track:7BkQoM9YxE7RvfRsWXhcGP,"Welcome My Friend","KNO WHERE","OKAMOTO'S",2021-09-29,232413,41,false,,2026-01-22T09:57:35Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.712,0.613,4,-5.67,0,0.0305,0.0297,0,0.0513,0.613,109.052,4
spotify:track:1kMlcLyljkrShV0LSdSGBz,"Yesterday","Traveler","OFFICIAL HIGE DANDISM",2019-08-31,299164,53,false,,2026-01-22T09:57:09Z,"j-pop,anime,j-rock","PONY CANYON INC.",0.541,0.8,6,-3.687,1,0.0382,0.0442,0,0.398,0.56,129.939,4
spotify:track:135KwWixLI8EdEcxJDijdH,"NAVIGATOR","NAVIGATOR","SixTONES",2020-07-22,245120,50,false,,2026-01-22T09:54:59Z,"j-pop","Sony Music Labels Inc.",0.602,0.912,6,-5.186,1,0.154,0.0514,0,0.0468,0.568,145.884,4
spotify:track:1jf4TZZyavDuL11sK5UdBY,"ふめつのあなた","ふめつのあなた","Perfume",2025-12-27,150124,52,false,,2026-01-19T11:14:11Z,"j-pop,shibuya-kei","Universal Music LLC",0.701,0.835,7,-4.893,0,0.0527,0.0526,0,0.0556,0.599,114.937,4
spotify:track:5BbqLeWdtV1aZHbDEmXVn2,"Fly","Fly","ANU",2017-05-20,264705,43,false,,2026-01-18T19:50:31Z,"","百纳娱乐",0.873,0.7,8,-5.434,1,0.0457,0.612,0.0000195,0.358,0.676,102.07,4
spotify:track:6xNed18guKRAOZMkvlxFA5,"Chợt Nghe Bước Em Về","Anh Trai Vượt Ngàn Chông Gai 2024 - Công Diễn 2","Tự Long;Cường Seven;Quốc Thiên;SOOBIN;Rhymastic;Đinh Tiến Đạt",2024-08-03,257997,33,false,,2026-01-18T19:44:04Z,"v-pop,bolero việt nam,hip hop việt nam,indie việt,vinahouse","Universal Music Indochina Distributed Labels",0.684,0.544,5,-9.197,0,0.0578,0.152,0.0000756,0.168,0.366,106.143,4
spotify:track:5PaUXlJ8GvaS4gvSp5CI2A,"我ら､綾薙学園華桜会～Next Generation～","☆3rd SHOW TIME 1☆ 星谷悠太＆華桜会/｢スタミュ｣ミュージカルソングシリーズ","華桜会",2019-09-04,265013,0,false,,2026-01-18T19:42:51Z,"","NBCUniversal Entertainment",0.508,0.94,7,-2.78,0,0.0757,0.0317,0,0.254,0.494,146.045,4
spotify:track:46Pc2uYN7bq6pfeWQRONCY,"Gift ～カーテンコール～","☆2nd SHOW TIME 12☆ team鳳＆team柊＆揚羽×蜂矢×北原×南條＆オールキャスト／「スタミュ」ミュージカルソングシリーズ","team鳳&team柊&揚羽×蜂矢×北原×南條&オールキャスト",2018-12-23,302800,0,false,,2026-01-18T19:42:32Z,"","NBCUniversal Entertainment",0.469,0.783,8,-5.936,1,0.0672,0.054,0,0.34,0.578,155.497,4
spotify:track:6Z3dRsBmmGyvBzAz5HQtl2,"DREAMER","DREAMER","Gero",2015,251613,0,false,,2026-01-18T19:41:39Z,"vocaloid,anime","NBCUniversal Entertainment",0.592,0.92,11,-2.445,1,0.0397,0.0344,0,0.0398,0.592,130.009,4
spotify:track:7AMGgAPFczs3wJgMqu6Eqi,"Matsuri","LOVE ALL SERVE ALL","Fujii Kaze",2022-03-23,225920,66,false,,2026-01-18T19:40:05Z,"j-pop","Universal Music LLC",0.663,0.731,1,-7.335,1,0.0338,0.00892,0.0502,0.293,0.356,97.025,4
spotify:track:7nhXN2H8h3i2PaHPXb6FO3,"Kirari","LOVE ALL SERVE ALL","Fujii Kaze",2022-03-23,227893,61,false,,2026-01-18T19:39:56Z,"j-pop","Universal Music LLC",0.752,0.773,2,-6.842,1,0.0441,0.00704,0,0.374,0.686,116.975,4
spotify:track:3dDZFJSvdT9N2nNAdsE9j2,"残酷な天使のテーゼ","残酷な天使のテーゼ/FLY ME TO THE MOON","Yoko Takahashi",1995-10-25,245826,61,false,,2026-01-18T19:38:15Z,"anime,j-pop","KINGRECORDS",0.697,0.633,0,-10.369,0,0.053,0.0239,0.000213,0.0922,0.544,128.192,4
spotify:track:5EsP6r0kdOgUatVZH9u8cq,"Người Yêu Cũ","Người Yêu Cũ (Gửi Cho Anh 2)","Khởi My",2013-11-27,249796,48,false,,2026-01-18T19:37:17Z,"v-pop,vinahouse","My & Khánh Production",0.624,0.546,2,-5.786,0,0.0253,0.83,0,0.25,0.403,93.995,3
spotify:track:5lZjSsqLpHGk2V5tCug3NN,"Vì Sao","2011 Hit Songs","Khởi My;Hoàng Rapper",2011-11-10,257149,40,false,,2026-01-18T19:36:10Z,"v-pop,vinahouse,hip hop việt nam","My & Khánh Production",0.633,0.578,11,-6.33,0,0.0513,0.597,0,0.18,0.378,90.076,4
spotify:track:1oPCNDdhk3qamzubOU4HN8,"Dễ Thương","Dễ Thương","Khởi My",2015-02-19,198426,31,false,,2026-01-18T19:30:54Z,"v-pop,vinahouse","My & Khánh Production",0.679,0.479,1,-8.874,0,0.0273,0.724,0,0.296,0.612,92.996,4
spotify:track:62bwj2FZsr0ljcap1FEf8g,"Đi Giữa Trời Rực Rỡ - From ""Đi Giữa Trời Rực Rỡ""","Đi Giữa Trời Rực Rỡ (From ""Đi Giữa Trời Rực Rỡ"")","Ngô Lan Hương",2024-08-05,220839,52,false,,2026-01-18T19:30:19Z,"v-pop,lo-fi việt,vinahouse,indie việt,hip hop việt nam","SK Pictures",0.715,0.532,11,-8.739,1,0.0288,0.413,0,0.362,0.604,113.008,4
spotify:track:3f0PG5qoJYvPlBUyvmbc4j,"MASHUP ĐI GIỮA TRỜI RỰC RỠ - GẶP NHAU GIỮA RỪNG MƠ (feat. Lương Bích Hữu & Ogenus)","BÀI HÁT CỦA CHÚNG TA (OUR SONG VIETNAM), TẬP 13","OUR SONG VIETNAM;Lương Bích Hữu;OgeNus",2024-11-26,326216,22,false,,2026-01-18T19:30:14Z,"v-pop,vinahouse,bolero việt nam,hip hop việt nam","DONG TAY PROMOTION",0.593,0.75,5,-4.946,0,0.0802,0.063,0.00024,0.156,0.606,127.988,4
spotify:track:4Qt47y3EVOHQjILfzJ8NhI,"Nơi Này Có Anh","Nơi Này Có Anh","Sơn Tùng M-TP",2017-02-13,260117,55,false,,2026-01-18T19:29:42Z,"v-pop,vinahouse,hip hop việt nam","Universal Music Indochina Distributed Labels",0.52,0.853,0,-5.249,1,0.0304,0.0451,0.000959,0.144,0.328,91.993,4
spotify:track:170rhyB82LbmK3e9tQwzWA,"YUME日和","15th Anniversary SUPER BEST","Hitomi Shimatani",2013-07-24,244000,47,false,,2026-01-18T19:27:24Z,"j-r&b,j-pop,kayokyoku,anime,enka","avex trax",0.559,0.888,10,-4.948,1,0.0328,0.297,0,0.175,0.602,91.993,4
spotify:track:5IuJYhfftmQK0nVDCF2LKd,"ココロのちず","ココロのちず","BOYSTYLE",2004-11-17,263026,57,false,,2026-01-18T19:25:31Z,"anime","インペリアルレコード",0.54,0.913,1,-1.573,1,0.0366,0.00989,0,0.208,0.735,132.108,4
spotify:track:6aaNsCMWPBaUuJE1grH6Po,"Có Chắc Yêu Là Đây","Có Chắc Yêu Là Đây","Sơn Tùng M-TP",2020-07-06,202105,56,false,,2026-01-18T06:56:55Z,"v-pop,vinahouse,hip hop việt nam","Universal Music Indochina Distributed Labels",0.746,0.724,10,-3.976,0,0.0498,0.119,0.0000209,0.0506,0.596,95.003,4
spotify:track:7LSmokWqCYy3AkEBIuqvA4,"月のもう半分","月のもう半分","AIKI;AKINO from bless4",2018-02-07,282600,30,false,,2026-01-18T06:50:21Z,"anime,j-rock","FlyingDog",0.467,0.547,8,-6.257,1,0.0306,0.645,0,0.118,0.408,150.028,4
spotify:track:1qH0unkERHZQyVH5HknYqw,"フリイジア","フリイジア","Amamiya Sora",2021-07-11,253376,27,false,,2026-01-18T06:24:02Z,"anime,j-rock,j-pop","MusicRay'n Inc.",0.312,0.726,5,-3.953,1,0.0454,0.0393,0.0000015,0.144,0.347,118.385,3
spotify:track:2IRMCtPrxmJwpyfCF8WcJA,"Mozart: Die Zauberflöte, K. 620, Act 2: Queen of the Night Aria. ""Der Hölle Rache kocht in meinem Herzen"" (Königin)","Mozart, Righini, Salieri: Arie di bravura","Wolfgang Amadeus Mozart;Diana Damrau;Le Cercle De L'Harmonie;Jérémie Rhorer",2008-01-07,182893,46,false,,2026-01-18T06:00:55Z,"cổ điển,opera,piano cổ điển,nhạc thính phòng,concerto","Warner Classics",0.434,0.278,2,-15.908,0,0.103,0.944,0.000193,0.0736,0.163,147.96,4
spotify:track:1LlaVK1Cpvft5jS5UsTniw,"君だったら","今夜きみが怖い夢を見ませんように","Happy Birthday",2013-03-01,320413,34,false,,2026-01-18T05:41:47Z,"","Sony Music Direct (Japan) Inc.",0.543,0.598,4,-4.852,1,0.0332,0.284,0,0.0733,0.303,138.021,4
spotify:track:3jUW5zEoxopI835Z2pBwkT,"楔","vol.BEST","奥華子",2005-04-20,323973,29,false,,2026-01-18T04:39:10Z,"","pirisound",0.557,0.215,4,-10.609,1,0.0334,0.971,0.000016,0.101,0.336,80.266,4
spotify:track:5KQk3xqndCMM8kQkS0tfOT,"Overfly","OVERSKY","Luna Haruna",2013-08-28,267506,51,false,,2026-01-18T04:34:42Z,"anime,j-pop","Sony Music Labels Inc.",0.584,0.854,8,-3.491,1,0.0443,0.0927,0.000252,0.0964,0.341,133.954,4
spotify:track:7g2DuPpkktNq9FiK1BzQkt,"ダイヤモンドの純度～Yui Ballade～","ダイヤモンドの純度","Yukino Yukinoshita(CV.Saori Hayami);Yui Yuigahama(CV.Nao Toyama)",2020-07-15,280192,31,false,,2026-01-18T04:29:06Z,"anime","NBCUniversal Entertainment",0.743,0.35,9,-8.588,1,0.029,0.92,0.0000133,0.117,0.351,124.884,4
spotify:track:3sGIpMOY5IJbBbK5slyrAv,"Supernova","Supernova","F/ACE",2025-10-20,221040,55,false,,2026-01-17T15:00:11Z,"anime","KING RECORDS",0.701,0.804,1,-5.109,1,0.0476,0.0744,0,0.256,0.436,131.967,4
spotify:track:7BvRirLX1FGRM7Ud03kQoU,"つぐない","再見我的愛人","Teresa Teng",1995-01-01,230840,40,false,,2026-01-16T15:45:52Z,"enka,kayokyoku,mandopop,cantopop,c-pop","Universal Music Ltd.",0.691,0.48,2,-9.849,0,0.027,0.606,0.00000275,0.077,0.468,111.267,4
spotify:track:650Ch8PvxuZok9nDzLUQ60,"SHH! CHỈ TA BIẾT THÔI","Chị Đẹp Đạp Gió 2024 - Vòng Solo","Chị Đẹp Đạp Gió Rẽ Sóng;Ngọc Phước;Hino",2024-10-26,113877,22,false,,2026-01-15T17:54:20Z,"v-pop","1LABEL",0.725,0.614,5,-8.098,0,0.0342,0.0256,0.0000108,0.115,0.618,98.008,4
spotify:track:7GVO2cUrTgwmNa3YWlAVix,"ĐI GIỮA TRỜI RỰC RỠ","Chị Đẹp Đạp Gió 2024 - Công Diễn 5","Chị Đẹp Đạp Gió Rẽ Sóng;DJ Mie",2025-01-11,217500,23,false,,2026-01-15T17:54:07Z,"v-pop","1LABEL",0.756,0.876,11,-4.229,1,0.031,0.0903,0.108,0.0986,0.293,128.011,4
spotify:track:4dQVyUr9UInQlLsArmVNkN,"VẬN MAY","Chị Đẹp Đạp Gió 2024 - Công Diễn 4","Chị Đẹp Đạp Gió Rẽ Sóng;Châu Tuyết Vân;Hậu Hoàng;Misthy;Maitinhvi;Bùi Lan Hương;Phương Thanh",2024-12-28,220053,30,false,,2026-01-15T17:54:03Z,"v-pop,indie việt,bolero việt nam","1LABEL",0.893,0.816,0,-5.471,0,0.0471,0.543,0,0.0853,0.897,129.947,4
spotify:track:3dPACAvVE4IPfZ31iQBnD1,"PHỐ HOA","Chị Đẹp Đạp Gió 2024 - Công Diễn 3","Chị Đẹp Đạp Gió Rẽ Sóng;Thu Phương;Thảo Trang;Kiều Anh;WOKEUP",2024-12-14,222000,25,false,,2026-01-15T17:54:00Z,"v-pop,bolero việt nam,hip hop việt nam","1LABEL",0.787,0.567,2,-7.978,0,0.0367,0.0176,0.0000115,0.07,0.651,119.964,4
spotify:track:34pqOVqCmjqqNPxetN2ZDG,"GONE GONE GONE","Chị Đẹp Đạp Gió 2024 - Công Diễn 5","Chị Đẹp Đạp Gió Rẽ Sóng;DJ Mie;Gil Lê;Hoàng Yến Chibi;Minh Tuyết;Ngọc Phước;Thảo Trang",2025-01-11,243840,31,false,,2026-01-15T17:53:59Z,"v-pop,hip hop việt nam,indie việt,bolero việt nam,vinahouse,bolero","1LABEL",0.678,0.894,4,-5.527,0,0.0541,0.044,0,0.0476,0.135,125.014,4
spotify:track:4Jfk3qtOt974iziMuFC9vE,"Mash Up: Diễm Xưa & Đại Minh Tinh","Mash Up: Diễm Xưa & Đại Minh Tinh","Thu Phương;Ninh Dương Lan Ngọc;Trang Pháp;Mỹ Linh;Huyền Baby;Lynk Lee;Uyên Linh",2024-01-20,306921,22,false,,2026-01-15T17:53:56Z,"v-pop,bolero việt nam,vinahouse,hip hop việt nam,indie việt","Universal Music Indochina Distributed Labels",0.501,0.681,11,-6.02,1,0.0514,0.156,0,0.112,0.195,119.376,4
spotify:track:3O6xGIPqIHS5rpgyvlnqo8,"ĐỢI BÀN","Chị Đẹp Đạp Gió 2024 - Công Diễn 4","Chị Đẹp Đạp Gió Rẽ Sóng;Phạm Quỳnh Anh;Kiều Anh;Xuân Nghi;Hoàng Yến Chibi;Ngọc Thanh Tâm",2024-12-28,196363,38,false,,2026-01-15T17:53:46Z,"v-pop,hip hop việt nam,indie việt","1LABEL",0.77,0.893,6,-3.31,1,0.0598,0.225,0,0.0891,0.793,110.025,4
spotify:track:3d3wRs8vHQl4XQsON2UBhB,"Nơi Bình Minh Đầy Nắng","Nơi Bình Minh Đầy Nắng","Chị Đẹp Đạp Gió Rẽ Sóng",2023-10-19,308307,29,false,,2026-01-15T17:53:45Z,"v-pop","Universal Music Indochina Distributed Labels",0.658,0.683,5,-5.745,1,0.0438,0.495,0,0.0829,0.333,129.89,4
spotify:track:4THmd1Dmmir6Ar3jMxAW7r,"CẦU VỒNG LẤP LÁNH","Chị Đẹp Đạp Gió 2024 - Vòng Solo","Chị Đẹp Đạp Gió Rẽ Sóng;Dương Hoàng Yến;WOKEUP",2024-11-02,132093,38,false,,2026-01-15T17:53:39Z,"v-pop,hip hop việt nam","1LABEL",0.696,0.841,2,-7.015,0,0.032,0.0458,0.0000346,0.116,0.313,129.001,4
spotify:track:0o6PrWqQjelblkIIsJkKvM,"TỪ CHỐI NHẸ NHÀNG THÔI","Chị Đẹp Đạp Gió 2024 - Công Diễn 5","Chị Đẹp Đạp Gió Rẽ Sóng;Bùi Lan Hương;Dương Hoàng Yến;Minh Hằng;Misthy;Phạm Quỳnh Anh;Tóc Tiên",2025-01-11,232457,39,false,,2026-01-15T17:53:37Z,"v-pop,indie việt,hip hop việt nam","1LABEL",0.448,0.626,7,-4.432,0,0.0336,0.166,0,0.547,0.088,175.4,4
spotify:track:5OPt35jvzCkuXvmGj57toD,"KHI MÀN ĐÊM RỰC SÁNG","KHI MÀN ĐÊM RỰC SÁNG","Mỹ Linh;Thu Phương;Minh Hằng;Tóc Tiên;Đồng Ánh Quỳnh;Ái Phương;Minh Tuyết;Bùi Lan Hương;Tuimi;Xuân Nghi",2025-01-25,231724,33,false,,2026-01-15T17:53:34Z,"v-pop,bolero việt nam,indie việt,vinahouse,bolero,hip hop việt nam","1LABEL",0.7,0.847,1,-6.913,0,0.0629,0.0578,0,0.312,0.643,116.034,4
spotify:track:5lVjGxVtO3h8jCO2tCXKAt,"MƯA THÁNG SÁU","Chị Đẹp Đạp Gió 2024 - Công Diễn 3","Chị Đẹp Đạp Gió Rẽ Sóng;Thiều Bảo Trâm;Gil Lê;DJ Mie;Dương Hoàng Yến;Vũ Ngọc Anh",2024-12-08,224415,30,false,,2026-01-15T17:53:30Z,"v-pop,lo-fi việt,hip hop việt nam","1LABEL",0.652,0.847,9,-7.667,0,0.0887,0.021,0.0000208,0.201,0.592,154.025,4
spotify:track:7aiKuZda4SJ1nQZylDKZQ3,"Beautiful Life","First Duet","北門 倫毘沙(cv.小野大輔);金城 剛士(cv.豊永利行)",2024-09-04,162800,10,false,,2026-01-15T17:53:12Z,"","MAGES.",0.726,0.713,7,-8.367,1,0.188,0.479,0,0.0697,0.622,87.975,4
spotify:track:7bwuueiNorW67xKKkgZMKX,"硝子のシューズが似合わない","ミュージカル・リズムゲーム『夢色キャスト』Birthday Collection","桜木 陽向 (CV.上村 祐翔)",2016-10-26,197560,12,false,,2026-01-15T15:50:08Z,"","Lantis",0.599,0.962,4,-3.885,0,0.0728,0.0877,0,0.352,0.694,133.049,4
spotify:track:3fdJXEe9CL4hcGCH2YE0Dc,"Bitter end","Bitter end","Who-ya Extended",2025-09-14,166035,32,false,,2026-01-12T13:33:57Z,"anime,j-rock","Sony Music Labels Inc.",0.371,0.917,3,-3.886,0,0.238,0.00235,0,0.135,0.395,155.805,4
spotify:track:2KYAJXiLMTMVcCt93lWIGF,"A Song for××","A Song for××","Ayumi Hamasaki",1999-01-01,284433,53,false,,2026-01-07T13:33:58Z,"j-pop","avex trax",0.498,0.848,11,-5.218,1,0.0456,0.162,0.00000767,0.081,0.396,177.733,4
spotify:track:4bJ7aUQyVxYBTDuVRgqheZ,"Welcome to UTA☆PRI KINGDOM!!","Welcome to UTA☆PRI KINGDOM!!","ST☆RISH;QUARTET NIGHT;HE★VENS",2019-12-26,306162,28,false,,2026-01-07T13:28:55Z,"anime","KING RECORDS",0.482,0.78,8,-6.391,1,0.0484,0.141,0.0000568,0.319,0.479,125.043,4
spotify:track:6fEmkQsxaY9Jefco82oGW6,"ZONE OF OVERLAP","einsatZ","ŹOOĻ",2020-11-25,240328,34,false,,2026-01-07T13:23:33Z,"anime","Lantis",0.685,0.902,3,-3.513,0,0.0937,0.0468,0,0.417,0.606,95.018,4
spotify:track:2BlDX1yfT0ea5wo0vjCKKa,"光るなら","Milk","Goose house",2015-02-25,252133,68,false,,2026-01-07T03:40:38Z,"anime,j-pop","Sony Music Labels Inc.",0.491,0.879,6,-2.722,0,0.0652,0.391,0,0.342,0.571,160.092,4
spotify:track:7nqAFiMo5NahEh2mOKum3q,"HEAVEN","(miss)understood","Ayumi Hamasaki",2006-01-01,258773,48,false,,2026-01-06T18:35:27Z,"j-pop","avex trax",0.553,0.585,3,-6.15,1,0.03,0.18,0.00000217,0.144,0.371,135.824,4
spotify:track:55Y0tZQC8kJet3YK5xJZgo,"SILVER SKY","Re:al Axis","Re:vale",2018-12-05,241000,34,false,,2026-01-06T18:32:14Z,"anime","Lantis",0.484,0.961,3,-4.849,0,0.0878,0.0337,0,0.315,0.608,147.009,4
spotify:track:4TK95uAfeYmJqGaRMNZFJb,"Brand New Star","B-project「Brand New Star」","MooNs(cv.上村祐翔､柿原徹也､森久保祥太郎､大河元気､増田俊樹)",2016-04-06,309506,17,false,,2026-01-06T18:20:45Z,"anime","5pb.Records",0.512,0.992,5,-2.975,0,0.325,0.0199,0,0.337,0.294,72.974,4
spotify:track:4EH653FDxnpR3R9BaNilTR,"Break it down","B-PROJECT「Break it down」","KiLLER KiNG(cv.西山宏太朗､八代 拓､千葉翔也､江口拓也)",2017-03-15,263440,16,false,,2026-01-06T18:16:16Z,"anime","5pb.Records",0.583,0.905,9,-3.468,0,0.032,0.00578,0.00000766,0.288,0.693,135.976,4
